user_id,movie_id,rating,svd_score,item_cf_score,cbf_score,ncf_score,rnn_score,final_score
560,1333,3.0,3.433001518249512,3.7312625712690894,3.297764845425304,0.8285722136497498,2.500462770462036,2.758212783811138
429,559,3.0,3.7773642539978023,3.4651843976132195,3.31262425009004,3.1756591796875,2.756590843200684,3.297484584917849
327,268,4.0,3.2466139793396,3.278540443198353,3.2564282143839955,3.8253214359283447,3.8529036045074463,3.491961535471548
427,990,5.0,4.454128265380859,4.394685965493394,4.390848954950783,2.144667625427246,2.9812211990356445,3.6731104020575853
483,230,5.0,3.1587791442871094,3.0053018482367944,3.1732294618021624,2.706656217575073,3.143632650375366,3.0375198644553008
911,428,4.0,3.854817152023315,3.862224849562233,3.867185268454128,3.70822024345398,3.404640913009644,3.73941768530066
405,1590,1.0,1.7904953956604004,1.2255438784715855,1.6888697797010046,0.522659182548523,2.3938896656036377,1.5242915803970303
227,741,3.0,3.4889168739318848,3.581764415595234,3.542863602898198,2.8934144973754883,3.6499876976013184,3.4313894174804247
870,284,2.0,3.296385765075684,3.551948342015212,3.411752124103052,3.224916934967041,3.229113340377808,3.3428233013077593
493,262,3.0,4.012118816375732,3.862725815224041,3.8511659729882872,3.794137954711914,3.824414014816284,3.868912514823252
320,11,4.0,3.967625856399536,3.828044382757797,3.75588312944228,4.1976094245910645,3.5948002338409424,3.868792605406324
161,654,3.0,2.517175436019897,2.498699809779756,2.3732225577689654,2.643738985061645,3.989853382110596,2.8045380341481723
128,1063,2.0,3.717564344406128,3.79709120793877,3.686438981972304,3.203406810760498,3.580801010131836,3.597060471041907
698,50,5.0,3.150777578353882,2.90291180035972,3.157788649953277,3.497006893157959,4.281070232391357,3.397911030843239
125,1,4.0,3.037304401397705,3.69076444342776,3.0567155392161056,4.1081624031066895,3.891878366470337,3.5569650307237195
555,1054,3.0,4.054593086242676,3.988184296531725,4.232122250437118,1.933201551437378,2.242716789245605,3.2901635947789005
509,309,2.0,2.518524169921875,2.6917744040281018,2.392959794256417,1.546105980873108,2.6357622146606445,2.3570253127480294
2,290,3.0,3.757352590560913,3.898177790784165,3.739800894719522,2.8879709243774414,3.1455695629119877,3.485774352670806
679,69,4.0,3.671258211135864,3.590846768474304,3.7562833273032696,3.4007017612457275,3.61470627784729,3.6067592692012913
880,931,3.0,3.392045497894287,3.444814887260525,3.518083011920318,2.4271819591522217,1.988031268119812,2.954031324869433
83,28,4.0,3.9698472023010254,3.5989934699307944,3.5510313866910024,4.026719570159912,3.97739052772522,3.824796431361591
880,780,3.0,3.0757365226745605,3.4035967318588654,3.226006063309601,3.1710705757141118,3.1669368743896484,3.2086693535893573
446,300,3.0,2.810974597930908,2.8521616202846496,2.7127328457046165,3.044820070266724,3.783085823059082,3.0407549914491963
171,346,4.0,3.5589873790740967,3.555817323174055,3.4844893686719787,3.01041030883789,3.522348403930664,3.426410556737737
6,463,4.0,3.58188271522522,3.7542486546812346,3.289541681277685,3.413421630859375,3.757490634918213,3.5593170633923457
772,272,5.0,4.074160575866699,3.9909997621519344,3.984096520786132,3.6580452919006343,4.334672451019287,4.008394920344938
631,288,3.0,3.175231456756592,3.2488233870557246,3.2804065698255305,2.6402037143707275,3.465930461883545,3.162119117978424
293,419,3.0,3.554090976715088,3.144097603044885,3.008903606417401,3.2467172145843506,3.5541059970855717,3.30158307956946
305,59,3.0,3.6435952186584473,3.482112011852639,3.4133523188990664,3.4933769702911377,3.972218990325928,3.600931102005444
563,233,4.0,3.6068999767303462,3.859436049970256,4.213279981447304,2.745396375656128,3.266284942626953,3.538259465286198
348,411,4.0,3.867576122283936,3.867010025244389,3.8587977206232655,2.926060676574707,3.1222259998321533,3.52833410891169
524,301,4.0,3.4376165866851807,3.5746371723320127,3.456438738097157,3.695666074752808,3.200962781906128,3.4730642707546577
693,855,2.0,3.238771438598633,3.264730328750043,3.102249139923467,3.089962959289551,3.7358646392822266,3.2863157011687845
682,202,4.0,3.928330659866333,3.306227448115984,3.262035484397612,3.6933302879333496,3.713991165161133,3.580783009094882
427,989,5.0,4.442584991455078,4.350024020906855,4.356057145645501,2.076550245285034,3.174414873123169,3.679926255283128
326,397,3.0,3.376199960708618,3.2787313147920454,3.48196620152696,1.741326928138733,2.4125380516052246,2.8581524913543164
350,429,4.0,4.312140941619873,4.313322470322916,4.1964647482273945,3.5889599323272705,3.9220242500305176,4.066582468505595
437,466,2.0,3.625593662261963,3.5580048572205127,2.500094241443417,3.3701422214508057,3.684189796447754,3.3476049557648913
291,572,3.0,3.622372627258301,3.734874286955376,3.639986256081058,2.8777003288269043,3.178287506103516,3.4106442010450313
660,797,2.0,2.479505777359009,2.554524758804721,2.621318645744356,2.032633066177368,3.2941012382507324,2.5964166972672373
132,251,4.0,3.73911190032959,3.7073711670078113,3.8047014364056335,2.747171640396118,4.523926734924316,3.704456575812694
177,12,5.0,3.938856363296509,3.776797367511416,3.802586618170418,4.277317047119141,4.128540515899658,3.9848195823994286
42,469,4.0,3.6300418376922607,3.855696566447485,3.89543073978248,3.71377158164978,3.687981843948364,3.756584513904074
883,435,4.0,4.051692962646484,3.91554305579476,3.8869609559002094,4.362075328826904,4.095644950866699,4.062383450807012
843,528,3.0,2.875939130783081,2.801721615069645,2.870652397774325,3.138467311859131,4.120816230773926,3.161519337252021
544,312,2.0,2.8014166355133057,2.9582034690531023,2.944563636131843,2.1663944721221924,3.3717048168182373,2.848456605927736
935,313,5.0,3.935991525650024,3.861345078974117,3.895624493561354,4.107810020446777,4.4309587478637695,4.046345973299209
329,1011,3.0,3.418623447418213,3.3829673677428107,3.445793801075725,2.796673536300659,3.433340549468994,3.295479740401281
908,56,4.0,3.657963991165161,3.5773571351460034,3.50569553542034,3.678624629974365,4.082874298095703,3.7005031179603147
627,318,5.0,3.430936336517334,3.363604707656079,3.499723089595689,4.233072280883789,4.679311275482178,3.841329538027014
417,118,4.0,3.4927358627319336,3.3297196876273074,3.0394039358872837,3.324171543121338,3.463464736938477,3.329899153261268
622,64,5.0,3.5499308109283447,3.61123413424528,3.394809349653724,4.52144193649292,4.430622577667236,3.9016077617975014
532,915,4.0,4.24597692489624,4.215232266051801,4.291650086315098,2.934537172317505,3.829105854034424,3.903300460723014
293,133,3.0,3.4802727699279785,3.240146446806825,3.0676714607938527,3.425353765487671,3.8749258518218994,3.4176740589676453
577,55,3.0,3.7178235054016113,3.881732344547576,3.8165668988882615,4.000102519989014,3.481851816177368,3.779615417000766
303,1511,3.0,3.377192258834839,3.424552315860516,3.374943604577328,1.1328341960906982,2.966862201690674,2.855276915410811
425,362,3.0,2.9117393493652344,3.018448640970449,2.732467354055875,2.078904151916504,2.8223392963409424,2.712779758529801
896,1183,2.0,2.7027034759521484,3.1269580248761937,2.9294642222383582,1.7431472539901731,1.8540529012680051,2.4712651756649757
85,380,4.0,3.257817029953003,3.538474754816693,3.3579333727565133,3.233360290527344,3.275561571121216,3.3326294038349547
589,333,5.0,3.562074661254883,3.5584684665111426,3.376825686087153,3.3379251956939697,3.62882661819458,3.4928241255483456
556,209,5.0,4.112560749053955,4.346614552440274,4.104220123865279,3.646762609481812,3.680532693862915,3.978138145740847
689,109,5.0,3.8983616828918457,3.867293705615973,3.9889986437592295,3.023705244064331,2.9340100288391118,3.5424738610340984
345,333,3.0,3.475145101547241,3.698569337043325,3.583795972165581,4.247872352600098,3.628452062606812,3.7267669651926116
806,121,4.0,4.067770481109619,3.733713376881568,3.661423746177643,3.6485705375671382,3.64973783493042,3.7522431953332775
391,222,2.0,3.5506606101989746,3.741269820542703,3.343590636545792,3.689902067184448,3.737497568130493,3.6125841405204824
754,117,4.0,3.534931898117065,3.544267938195878,3.191993451391613,2.9673166275024414,3.54683780670166,3.3570695443817318
452,197,5.0,3.192729949951172,3.5896360156610663,3.3983390895877164,4.011682510375977,4.055260181427002,3.6495295494005866
758,43,3.0,3.9635026454925537,3.834271611629846,3.8024876646853834,3.2109808921813965,3.082690715789795,3.578786705955795
663,1324,3.0,3.503746509552002,3.554465577292933,3.6646028689472687,1.1398446559906006,1.9847122430801392,2.769474370972589
533,4,3.0,3.3598792552948,3.466482506027268,3.3665802096689306,3.3688406944274902,3.7980239391326895,3.4719613209102356
470,137,3.0,3.7403509616851807,3.692861167034246,3.827172061589853,3.7582292556762695,4.022132396697998,3.8081491685367093
402,7,4.0,3.39298677444458,3.8576396982045353,3.894018485833449,3.866250514984131,3.8444089889526367,3.7710608924838667
411,527,4.0,3.933147192001343,3.8335139395841535,3.348477297558901,3.7171623706817623,4.088720798492432,3.784204319663718
487,404,4.0,3.697297334671021,3.75169982646496,3.653285988580456,3.7022299766540527,3.7080585956573486,3.702514344405568
26,222,3.0,3.1614818572998047,3.0125592855837016,2.892906343272608,3.218296766281128,3.737528324127197,3.204554515312888
379,554,4.0,3.879842758178711,3.93913243154748,3.7241745530832135,3.086077928543091,2.7873003482818604,3.4833056039268717
151,173,5.0,4.201543807983398,4.013344158607291,3.969869134734688,4.76884651184082,4.122220993041992,4.215164921241638
222,49,3.0,2.9941327571868896,3.1363187355136266,2.9855396463470583,3.111905574798584,3.4853482246398926,3.1426489876972106
496,155,1.0,2.602379322052002,2.9030767623857074,3.400204759237491,2.567511558532715,2.906999111175537,2.8760343026766906
200,141,4.0,3.982065916061402,4.178766858796027,4.0887213418684265,3.872555732727051,3.6036837100982666,3.945158711910235
726,1028,2.0,3.0832977294921875,3.112939747107473,3.203995328983561,2.106728792190552,3.041839122772217,2.9097601441091983
314,218,4.0,3.768126010894776,3.77123852954342,3.9100061182899073,4.012020111083984,3.633054733276367,3.8188891006176915
64,2,3.0,3.606087446212769,3.6611200083604754,3.52130942352279,3.1839845180511475,3.2948036193847656,3.4534610031063897
270,25,5.0,4.377264499664307,4.269303674551575,4.2991437266790005,4.183817863464356,3.705681085586548,4.167042169989157
19,325,4.0,3.583658218383789,3.5015097144814646,3.453072284549104,2.1040239334106445,2.1515567302703857,2.9587641762190775
406,367,4.0,3.3939032554626465,3.546726246343213,3.2233773672512545,3.4597327709198,3.3914566040039062,3.403039248796164
532,938,3.0,4.0369744300842285,4.052047561918353,3.913405428580292,3.177086591720581,3.4002318382263184,3.7159491701059544
26,249,2.0,2.9632813930511475,2.9984273892980102,2.998785201481412,2.736116409301758,3.122534275054932,2.963828933637452
578,294,3.0,2.417691707611084,2.5925382195664657,2.4423815865999927,2.0726094245910645,3.1486496925354004,2.5347741261808014
283,412,5.0,3.9608988761901855,4.160813471899667,3.984330639420795,2.296574354171753,2.663167715072632,3.4131570113510064
13,909,5.0,3.106991767883301,3.1579311444270277,3.1187759960438197,2.1267781257629395,3.368680477142334,2.9758315022518844
195,373,3.0,3.2485854625701904,3.132177164116907,3.0761001130710883,2.634783267974853,2.760378837585449,2.9704049690636976
100,344,4.0,3.1676857471466064,3.341496929901316,3.215746770671508,2.8800384998321533,3.1879849433898926,3.1585905781882953
279,405,3.0,3.659219026565552,3.371841690812035,3.49608409636156,3.632125377655029,3.197610378265381,3.4713761139319117
62,286,3.0,3.182470798492432,3.495984473807585,3.4176102065495333,3.923025131225586,3.792537927627564,3.56232570754054
90,739,5.0,4.390401840209961,4.312951061910331,4.176234777066827,3.96677827835083,3.414557695388794,4.052184730585349
665,33,2.0,3.4943032264709477,3.472130651764871,3.4587068668645014,3.18780779838562,3.68693733215332,3.459977175127852
531,1316,4.0,2.996140956878662,4.095164012524381,3.5897350838462185,0.8305467963218689,2.8510966300964355,2.8725366959335137
109,797,3.0,3.3747339248657227,3.5198835731027054,3.7703027003207934,2.686781167984009,3.2939565181732178,3.32913157688929
385,191,2.0,3.519024133682251,3.2617604101215467,3.49393849084706,4.041566848754883,4.173263072967529,3.6979105912746544
207,631,2.0,3.152900695800781,3.285269932344323,3.174570474085108,3.195230007171631,3.687218427658081,3.299037907411985
782,1609,1.0,2.9310142993927,2.711696126988026,2.806712257376919,0.8129391074180603,1.873470664024353,2.2271664910400117
537,70,4.0,2.8843889236450195,3.002830577960146,2.8685215082628828,3.170342206954956,3.671114921569824,3.119439627678566
552,932,3.0,3.0857839584350586,3.053282351796799,3.110005794736178,2.437394380569458,3.2195398807525635,2.9812012732580118
62,14,4.0,3.301270008087158,3.572821455328713,3.49068211231936,4.012022972106934,3.906315803527832,3.656622470274
11,399,3.0,3.522421598434448,3.4614186096566333,3.372953786981004,3.250549793243408,3.227543354034424,3.3669774284699834
339,276,4.0,4.032993793487549,4.094380170711295,4.081219830668413,4.473465442657471,3.830857515335083,4.102583350571963
255,569,1.0,2.4845433235168457,2.7093005314738887,2.726587818667308,2.122023105621338,3.000593900680542,2.608609735991984
336,13,3.0,2.3568670749664307,3.2675393884047543,2.887557676009936,3.394963264465332,3.4388012886047363,3.069145738490238
